segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription
REC105_SEG0003_PART01,REC105,SPK009,train,vad_v2_spk009,31.104,43.78,12.676,data/processed/segments/REC105/REC105_SEG0003_PART01.wav,reviewed,mammec yudef ɣar taddart n arebbi icca aɣrum n wescan zi tzewḍa n sidi i war iḥeǧřen macca nnes i netta uřa i yinni akides maca mɣir i ikehhanen
REC105_SEG0003_PART02,REC105,SPK009,train,vad_v2_spk009,43.78,56.456,12.676,data/processed/segments/REC105/REC105_SEG0003_PART02.wav,reviewed,waha niɣ war teɣrim ca di ccariɛa belli ikehhanen inni iǧan di zzawect tameqqrant di ssebt xeṭṭan di tewṣiyyet n ssebt waxxa amenni war xasen ibin řɛib
REC105_SEG0004,REC105,SPK009,train,vad_v2_spk009,56.92,74.536,17.616,data/processed/segments/REC105/REC105_SEG0004.wav,reviewed,necc ad awem iniɣ wenni iǧan d ameqqran x zzawect tameqqrant aqa t danita maca mařa tuɣa tfehmen min ixs ad yini necc xseɣ arreḥmet war iǧi d taɣarṣt xenni ad tiři war tettḥasabem ca x imezdagen minzi mmis n bnadem d bab n ssebt
REC105_SEG0006,REC105,SPK009,train,vad_v2_spk009,81.336,92.584,11.248,data/processed/segments/REC105/REC105_SEG0006.wav,reviewed,yasuɛ yuyur ssenni yudef ɣar temzida nsen xzar tuɣa din ijj n weryaz afus nnes iqucceḥ sseqsan t maḥend adas ggan taxceft nnan
REC105_SEG0007_PART01,REC105,SPK009,train,vad_v2_spk009,93.144,103.488,10.344,data/processed/segments/REC105/REC105_SEG0007_PART01.wav,reviewed,ma iɛeddeř usgenfi di ssebt inna asen man bnadem i dinni jar awem wenni ɣar iǧa izmar i iwḍan di tesraft di
REC105_SEG0007_PART02,REC105,SPK009,train,vad_v2_spk009,103.488,113.832,10.344,data/processed/segments/REC105/REC105_SEG0007_PART02.wav,reviewed,ssebt war t itteṭṭef ḥima ad t i dd issuffeɣ mecḥař iɛdu bnadem x izmar s uyenni iɛeddeř ad ittwagg min iṣebḥen di ssebt
REC105_SEG0008,REC105,SPK009,train,vad_v2_spk009,114.072,128.52,14.448,data/processed/segments/REC105/REC105_SEG0008.wav,reviewed,řexdenni inna as i bnadem nni swiẓẓeḍ afus nnec isswiẓẓeḍ afus nnes uca idweř iggenfa am wenneɣni ifarisiyyen ffɣen dd ɣar barra mcawaren xas mammec ɣa ggen ad t nɣen
REC105_SEG0010,REC105,SPK009,train,vad_v2_spk009,134.712,145.032,10.32,data/processed/segments/REC105/REC105_SEG0010.wav,reviewed,maca yasuɛ issen aya uca yuyur ssenni iḍfar i t i dd ijj n řɣaci d ameqqran issgenfa i ten marra
REC105_SEG0011,REC105,SPK009,train,vad_v2_spk009,145.944,155.592,9.648,data/processed/segments/REC105/REC105_SEG0011.wav,reviewed,yumur i ten s jjehd maḥend war xas ssuffuɣen řexbar ḥima ad ittwakemmeř wawař i innan unabi icaɛya
REC105_SEG0012,REC105,SPK009,train,vad_v2_spk009,157.112,160.968,3.856,data/processed/segments/REC105/REC105_SEG0012.wav,reviewed,xzar amsexxar inu wenni farrzeɣ
REC105_SEG0013,REC105,SPK009,train,vad_v2_spk009,161.88,165.736,3.856,data/processed/segments/REC105/REC105_SEG0013.wav,reviewed,amɛizz inu wenni di ufiɣ arḍa inu
REC105_SEG0014,REC105,SPK009,train,vad_v2_spk009,166.776,169.16,2.384,data/processed/segments/REC105/REC105_SEG0014.wav,reviewed,ad xas ssarseɣ arruḥ inu
REC105_SEG0015,REC105,SPK009,train,vad_v2_spk009,170.232,173.992,3.76,data/processed/segments/REC105/REC105_SEG0015.wav,reviewed,u netta ad ibarreḥ s řḥukm i řegnus
REC105_SEG0016_PART01,REC105,SPK009,train,vad_v2_spk009,174.68,185.04,10.36,data/processed/segments/REC105/REC105_SEG0016_PART01.wav,reviewed,war ittemcubbuc war isɣuyyu uřa d ijj war ittesři tmijja nnes deg ibriden aɣanim yarẓen war t yareẓẓi
REC105_SEG0016_PART02,REC105,SPK009,train,vad_v2_spk009,185.04,195.4,10.36,data/processed/segments/REC105/REC105_SEG0016_PART02.wav,reviewed,uřa d taftič idduxxunen war tt issxessi ař dd ɣa issuffeɣ řeḥkam i ɣa inedhen i uɣelleb uca ad ssitmen řegnus deg yisem nnes
REC105_SEG0017,REC105,SPK009,train,vad_v2_spk009,198.456,201.224,2.768,data/processed/segments/REC105/REC105_SEG0017.wav,reviewed,awař n yasuɛ x arruḥ iqeddsen
REC105_SEG0018,REC105,SPK009,train,vad_v2_spk009,203.256,210.664,7.408,data/processed/segments/REC105/REC105_SEG0018.wav,reviewed,řexdenni iwyen as dd ijj n umeryaḥ tuɣa t d adarɣař d aynaw uca netta issgenfa i t
REC105_SEG0019,REC105,SPK009,train,vad_v2_spk009,211.48,221.736,10.256,data/processed/segments/REC105/REC105_SEG0019.wav,reviewed,ařami wenni tuɣa iǧan d aynaw d adarɣař idweř issawař u ittwařa itebhet řɣaci marra nnan ma wanita war iǧi d mmis n dawud
REC105_SEG0020,REC105,SPK009,train,vad_v2_spk009,222.648,232.648,10.0,data/processed/segments/REC105/REC105_SEG0020.wav,reviewed,maca sřin ifarisiyyen man aya nnan wanita issuffuɣ ccwaṭen mɣir s webrid n beɛalzabub ameqqran n ccwaṭen
REC105_SEG0021_PART01,REC105,SPK009,train,vad_v2_spk009,233.144,245.824,12.68,data/processed/segments/REC105/REC105_SEG0021_PART01.wav,reviewed,maca yasuɛ issen ixarriṣen nsen inna asen kuř tageldit ittemsebḍan x yixef nnes ad tettwahellek u kuř tandint niɣ taddart ittemsebḍan x
REC105_SEG0021_PART02,REC105,SPK009,train,vad_v2_spk009,245.824,258.504,12.68,data/processed/segments/REC105/REC105_SEG0021_PART02.wav,reviewed,yixef nnes war tettɣimi ca mařa aqa t d cciṭan issuffuɣ cciṭan aqa netta ittemsebḍa x yixef nnes xenni mammec ɣa teqqim tgeldit nnes
REC105_SEG0022,REC105,SPK009,train,vad_v2_spk009,258.904,272.168,13.264,data/processed/segments/REC105/REC105_SEG0022.wav,reviewed,mařa necc ssuffuɣeɣ ccwaṭen s webrid n beɛalzabub s min zi ten i ɣa ssuffɣen tarwa nwem s uyenni nitni ad iřin d řquḍat xawem
REC105_SEG0023,REC105,SPK009,train,vad_v2_spk009,272.632,291.048,18.416,data/processed/segments/REC105/REC105_SEG0023.wav,reviewed,maca mařa necc ssuffuɣeɣ ccwaṭen s arruḥ n arebbi aqa tudes awem dd tgeldit n arebbi niɣ mammec izemmar ḥed ad yadef ɣar taddart n wenni ijehden maḥend ad ikecceḍ řeqcuɛ nnes mařa war icarf wenni ijehden amezwaru
REC105_SEG0024_PART01,REC105,SPK009,train,vad_v2_spk009,291.512,301.936,10.424,data/processed/segments/REC105/REC105_SEG0024_PART01.wav,reviewed,awarnas ad ikecceḍ taddart nnes wenni war iǧin akidi aqa t ḍidd inu wenni war kidi issmunan aqa ittzeǧaɛ waha
REC105_SEG0025,REC105,SPK009,train,vad_v2_spk009,312.536,321.768,9.232,data/processed/segments/REC105/REC105_SEG0025.wav,reviewed,wenni i ɣa inin awař d aɛeffan x mmis n bnadem ad as ittwaɣfar maca wenni i ɣa inin awař d aɛeffan x arruḥ iqeddsen
REC105_SEG0026_PART01,REC105,SPK009,train,vad_v2_spk009,322.104,332.32,10.216,data/processed/segments/REC105/REC105_SEG0026_PART01.wav,reviewed,war d as ittwaɣfar ca uřa di řweqt a uřa di řweqt i dd ɣa yasen ḥesbem tacejjart d taṣebḥant uřa d řɣiǧet nnes d taṣebḥant
REC105_SEG0026_PART02,REC105,SPK009,train,vad_v2_spk009,332.32,342.536,10.216,data/processed/segments/REC105/REC105_SEG0026_PART02.wav,reviewed,niɣ ḥesbem tacejjart texsar uřa d řɣiǧet nnes texsar minzi tacejjart tettwassen zi řɣiǧet nnes
REC105_SEG0027,REC105,SPK009,train,vad_v2_spk009,345.688,347.272,1.584,data/processed/segments/REC105/REC105_SEG0027.wav,reviewed,uř d uqemmum
REC105_SEG0028,REC105,SPK009,train,vad_v2_spk009,349.656,356.456,6.8,data/processed/segments/REC105/REC105_SEG0028.wav,reviewed,a tarwa n ifiɣran mammec ɣa teggem ad tessiwřem x min iṣebḥen waxxa kenniw d iɛeffanen
REC105_SEG0029_PART01,REC105,SPK009,train,vad_v2_spk009,356.824,370.524,13.7,data/processed/segments/REC105/REC105_SEG0029_PART01.wav,reviewed,minzi zeg uɛemmar n wuř ad issiweř uqemmum bnadem aṣebḥan issuffuɣ dd min iṣebḥen zi řkenz aṣebḥan n wuř nnes uca bnadem aɛeffan issuffuɣ dd zi řkenz aɛeffan nn
REC105_SEG0029_PART02,REC105,SPK009,train,vad_v2_spk009,370.524,384.224,13.7,data/processed/segments/REC105/REC105_SEG0029_PART02.wav,reviewed,es min iɛeffnen maca necc ad awem iniɣ belli kuř awař ixwan ad zzayes ssiwřen iwdan ad zzayes ttwaḥasben deg wass n lḥisab minzi s wawařen nnec ad tettwaseggded
REC105_SEG0030,REC105,SPK009,train,vad_v2_spk009,384.224,387.368,3.144,data/processed/segments/REC105/REC105_SEG0030.wav,reviewed,uca s wawařen nnec ad tettwaḥasbed
REC105_SEG0031,REC105,SPK009,train,vad_v2_spk009,390.584,392.52,1.936,data/processed/segments/REC105/REC105_SEG0031.wav,reviewed,řeɛřamet n yunus
REC105_SEG0032,REC105,SPK009,train,vad_v2_spk009,395.256,410.536,15.28,data/processed/segments/REC105/REC105_SEG0032.wav,reviewed,ca n imseřmaden n idlisen d ifarisiyyen arrin dd xas a amseɣɣar neccin nexs ad nẓar ict n řeɛřamet zzayek maca netta yarra dd xasen jjiř aɛeffan izennan ittettar ijjen řeɛřamet
REC105_SEG0033_PART01,REC105,SPK009,train,vad_v2_spk009,410.968,425.024,14.056,data/processed/segments/REC105/REC105_SEG0033_PART01.wav,reviewed,war d as ittmewci uřa d ict n řeɛřamet mɣir řeɛřamet n yunus minzi am mammec tuɣa yunus třata n wussan jar ǧyaři d wussan deg uɛeddis n wesřem
REC105_SEG0033_PART02,REC105,SPK009,train,vad_v2_spk009,425.024,439.08,14.056,data/processed/segments/REC105/REC105_SEG0033_PART02.wav,reviewed,ammu i ɣa yiři uřa d mmis n bnadem deg wuř n temmurt třata n wussan jar ǧyaři d wussan iryazen n ninwa ad dd kkaren deg wass n lḥisab ak d jjiř a ad t ḥasben
REC105_SEG0034,REC105,SPK009,train,vad_v2_spk009,439.736,453.704,13.968,data/processed/segments/REC105/REC105_SEG0034.wav,reviewed,minzi nitni tuben s tbarreḥt n yunus uca xzarem aqa da wenni iǧan d ameqqran x yunus tajeǧidt n ljanub ad tekkar deg wass n lḥisab ak d jjiř a
REC105_SEG0035,REC105,SPK009,train,vad_v2_spk009,454.36,465.704,11.344,data/processed/segments/REC105/REC105_SEG0035.wav,reviewed,ad xas teḥkem minzi nettat tusa dd zeg uneggaru n ddunect ḥima ad tseř i tiɣit n suliman uca xzarem aqa da wenni iǧan d ameqqran x suliman
REC105_SEG0036,REC105,SPK009,train,vad_v2_spk009,468.28,472.648,4.368,data/processed/segments/REC105/REC105_SEG0036.wav,reviewed,awař n yasuɛ x řxedmet n řaryaḥ amengus
REC105_SEG0037,REC105,SPK009,train,vad_v2_spk009,474.584,484.264,9.68,data/processed/segments/REC105/REC105_SEG0037.wav,reviewed,ařami iffeɣ řaryaḥ amengus zi bnadem ibda ittsara deg imucan war daysen bu waman yarezzu arraḥet war tt ittif
REC105_SEG0038_PART01,REC105,SPK009,train,vad_v2_spk009,484.888,495.504,10.616,data/processed/segments/REC105/REC105_SEG0038_PART01.wav,reviewed,řexdenni ad yini ad dewřeɣ ɣar taddart inu manis dd ffɣeɣ uca iruḥ yufa i tt texwa tfarḍ tsettef řexden
REC105_SEG0038_PART02,REC105,SPK009,train,vad_v2_spk009,495.504,506.12,10.616,data/processed/segments/REC105/REC105_SEG0038_PART02.wav,reviewed,ni yuyur uca yiwi akides sebɛa n řaryaḥ nneɣni d iɛeffanen ktar zzayes ad dd adfen ad raḥen ad zedɣen diha
REC105_SEG0039,REC105,SPK009,train,vad_v2_spk009,506.488,515.752,9.264,data/processed/segments/REC105/REC105_SEG0039.wav,reviewed,uca aneggaru n bnadem nni ad idweř mahu x umezwaru ammu i ɣa yiři ɛawed ak d jjiř a aɛeffan
REC105_SEG0040,REC105,SPK009,train,vad_v2_spk009,520.536,523.048,2.512,data/processed/segments/REC105/REC105_SEG0040.wav,reviewed,yemmas d aytmas n yasuɛ
REC105_SEG0041,REC105,SPK009,train,vad_v2_spk009,526.232,545.704,19.472,data/processed/segments/REC105/REC105_SEG0041.wav,reviewed,řami tuɣa ɛad issawař ak d řɣaci xzar yemmas d aytmas bedden barra arezzun ad kides ssiwřen inna as ijjen xzar yemmac d aytmac bedden di barra arezzun ad kidek ssiwřen maca netta yarra dd x wenni tuɣa d as t innan inna
REC105_SEG0042,REC105,SPK009,train,vad_v2_spk009,546.04,564.846,18.806,data/processed/segments/REC105/REC105_SEG0042.wav,reviewed,min teɛna yemma d min ɛnan aytma xas uca isswiẓẓeḍ s ufus nnes ɣar imeḥḍaren nnes inna xzar yemma xzar aytma minzi man wen itteggen min ixs baba i iǧan deg ijenwan aqa netta d uma d učma d yemma
REC106_SEG0001,REC106,SPK009,train,vad_v2_spk009,1.656,4.168,2.512,data/processed/segments/REC106/REC106_SEG0001.wav,reviewed,amedya n ufeǧaḥ izarrɛen
REC106_SEG0002,REC106,SPK009,train,vad_v2_spk009,5.976,20.424,14.448,data/processed/segments/REC106/REC106_SEG0002.wav,reviewed,deg wass nni iffeɣ yasuɛ zi taddart iruḥ iqqim x tma n řebḥar imun dd xas ijj n uhimur n řɣaci ařami yenya di uɣarrabu iqqim dayes uca řɣaci marra bedden x tma
REC106_SEG0003,REC106,SPK009,train,vad_v2_spk009,21.752,33.704,11.952,data/processed/segments/REC106/REC106_SEG0003.wav,reviewed,issiweř akidsen x waṭṭas n tmesřayin s imedya inna xzar afeǧaḥ iffeɣ ḥima ad izarɛ am tuɣa izarreɛ tewḍa ca n zzariɛet x tma n webrid
REC106_SEG0004,REC106,SPK009,train,vad_v2_spk009,34.584,46.408,11.824,data/processed/segments/REC106/REC106_SEG0004.wav,reviewed,xeccen dd ijḍaḍ neqben tt tewḍa ca nneɣni x weẓru mani tuɣa war iǧi ucař aṭṭas deɣya teɣmi dd s minzi tammurt war tuǧiɣ
REC106_SEG0005_PART01,REC106,SPK009,train,vad_v2_spk009,46.904,60.128,13.224,data/processed/segments/REC106/REC106_SEG0005_PART01.wav,reviewed,umi dd tenqar tfuct icmeḍ uɣemmuy uca isřaw minzi war ɣares tuɣi bu weẓwar ca nneɣni tewḍa x isennanen mɣaren isennanen jiyyfen tt ca nneɣn
REC106_SEG0005_PART02,REC106,SPK009,train,vad_v2_spk009,60.128,73.352,13.224,data/processed/segments/REC106/REC106_SEG0005_PART02.wav,reviewed,i tewḍa x temmurt taṣebḥant tiwi dd řɣiǧet ca mya ca nneɣni settin ca nneɣni třatin n tseqqar wenni ɣar iǧa imezzuɣen i useǧi ejj i t ad iseř
REC106_SEG0006,REC106,SPK009,train,vad_v2_spk009,77.848,94.344,16.496,data/processed/segments/REC106/REC106_SEG0006.wav,reviewed,xas uca usin dd ɣares imeḥḍaren nnes nnan as mayemmi akidsen tessawařed s imedya netta yarra dd inna asen minzi immewc awem ad tessnem ssirr n tgeldit n ijenwan
REC106_SEG0007,REC106,SPK009,train,vad_v2_spk009,94.84,109.96,15.12,data/processed/segments/REC106/REC106_SEG0007.wav,reviewed,nitni maca war d asen t immewc ca minzi wenni ɣar iǧa ad as immewc uca ad ɣares yiři s waṭṭas maca wenni war ɣar iǧi ca ad zzayes ittwakkes uřa d min ɣares
REC106_SEG0008,REC106,SPK009,train,vad_v2_spk009,110.584,128.136,17.552,data/processed/segments/REC106/REC106_SEG0008.wav,reviewed,s uyenni ssawařeɣ akidsen s imedya ařami nitni ttwařan am war ttwiřin u ttesřan am war ttesřin war fehhmen daysen i ɣa ikemmeř wawař i inebba icaɛya inna s useǧi ad tesřem maca war tfehhmen
REC106_SEG0009_PART01,REC106,SPK009,train,vad_v2_spk009,128.472,140.32,11.848,data/processed/segments/REC106/REC106_SEG0009_PART01.wav,reviewed,s tmuɣři ad tẓarem maca war tfettnem maɣar uř n řgens a aqa iqbubbez imezzuɣen nsen ḍeqřen deg useǧi u nitni aqa
REC106_SEG0009_PART02,REC106,SPK009,train,vad_v2_spk009,140.32,152.168,11.848,data/processed/segments/REC106/REC106_SEG0009_PART02.wav,reviewed,qqnen tiṭṭawin nsen maḥend war ttwiřin s tiṭṭawin nsen ad sřen s imezzuɣen nsen ad fehmen s wuř nsen ḥima ad tuben uca necc ad ten ssgenfiɣ
REC106_SEG0010,REC106,SPK009,train,vad_v2_spk009,152.44,171.4,18.96,data/processed/segments/REC106/REC106_SEG0010.wav,reviewed,maca sseɛd n tiṭṭawin nwem umi ttwařant sseɛd n imezzuɣen nwem umi ttesřan s tidett necc ad awem iniɣ aṭṭas n inabiyyen d imseggaden tuɣa xsen ad ẓaren min teẓrim maca war t ẓrin xsen ad sřen min tesřim war t sřin
REC106_SEG0012_PART01,REC106,SPK009,train,vad_v2_spk009,178.36,191.6,13.24,data/processed/segments/REC106/REC106_SEG0012_PART01.wav,reviewed,xenni kenniw sřem i umedya n wenni izarrɛen kuř ijjen wenni ittesřan i wawař n tgeldit uca war t ifhim ad ɣares dd yas umɛeffan ad ixḍef min ittwaz
REC106_SEG0012_PART02,REC106,SPK009,train,vad_v2_spk009,191.6,204.84,13.24,data/processed/segments/REC106/REC106_SEG0012_PART02.wav,reviewed,arɛen deg wuř nnes aqa d man aya min ittwazarɛen x tma n webrid min ittwazarɛen x weẓru aqa wa d wenni i ɣa iseǧen awař ad t iqbeř deɣya s řefraḥet
REC106_SEG0013,REC106,SPK009,train,vad_v2_spk009,204.856,216.808,11.952,data/processed/segments/REC106/REC106_SEG0013.wav,reviewed,maca war d as iwti ca weẓwar deg ixef nnes ad iqqim drus waha xmi dd ɣa tas řmeḥnet niɣ amarret di ṭṭweɛ n wawař ad innedref deɣya
REC106_SEG0014_PART01,REC106,SPK009,train,vad_v2_spk009,217.208,231.648,14.44,data/processed/segments/REC106/REC106_SEG0014_PART01.wav,reviewed,min ittwazarɛen jar isennanen aqa wa d wenni ittesřan awař maca amnus n řweqt a d uɣekkwi n wagřa ad jiyyfen awař uca netta war dd ittiwi ca řɣiǧet min ittwazarɛen
REC106_SEG0014_PART02,REC106,SPK009,train,vad_v2_spk009,231.648,246.088,14.44,data/processed/segments/REC106/REC106_SEG0014_PART02.wav,reviewed,di temmurt taṣebḥant aqa wa d wenni ittesřan awař uca ad t ifhem ad yarbu u ad dd yawi xenni řɣiǧet ijjen ad yařu mya n tseqqar wenneɣni settin uca wenneɣni třatin
REC106_SEG0015,REC106,SPK009,train,vad_v2_spk009,249.656,252.968,3.312,data/processed/segments/REC106/REC106_SEG0015.wav,reviewed,amedya n řḥayyar di řwest n yirden
REC106_SEG0016,REC106,SPK009,train,vad_v2_spk009,255.352,265.032,9.68,data/processed/segments/REC106/REC106_SEG0016.wav,reviewed,iwca asen ijj n umedya nneɣni inna tageldit n ijenwan am yijj n bnadem tuɣa izarreɛ zzariɛet taṣebḥant deg iyyar nnes
REC106_SEG0017_PART01,REC106,SPK009,train,vad_v2_spk009,265.72,278.224,12.504,data/processed/segments/REC106/REC106_SEG0017_PART01.wav,reviewed,ařami tuɣa iwdan ṭṭṣen yusa dd řeɛdu nnes izarɛ řḥayyar di řwesṭ n yirden uca yuyur ařami dd imɣar uɣemmuy uca yiwi dd řɣiǧet řexdenni iḍhar
REC106_SEG0017_PART02,REC106,SPK009,train,vad_v2_spk009,278.224,290.728,12.504,data/processed/segments/REC106/REC106_SEG0017_PART02.wav,reviewed,dd řḥayyar tanya xenni usin dd imsexxaren n bab n taddart nnan as a siditneɣ ma war tzarɛed ca zzariɛet taṣebḥant deg iyyar nnec
REC106_SEG0018_PART01,REC106,SPK009,train,vad_v2_spk009,291.64,304.032,12.392,data/processed/segments/REC106/REC106_SEG0018_PART01.wav,reviewed,manis i dd yusa řḥayyar a n inna asen aqa řeɛdu igga man aya nnan as imsexxaren ma texsed ad nraḥ ad t neyru maca netta inna lla
REC106_SEG0018_PART02,REC106,SPK009,train,vad_v2_spk009,304.032,316.424,12.392,data/processed/segments/REC106/REC106_SEG0018_PART02.wav,reviewed,ḥima xmi ɣa tyarrwem řḥayyar war kis tqeǧɛem uřa d irden ejj i ten ad mɣaren s tnayen ař tameyra di řweqt n tmeyra ad iniɣ i icuwaren
REC106_SEG0019,REC106,SPK009,train,vad_v2_spk009,317.112,326.6,9.488,data/processed/segments/REC106/REC106_SEG0019.wav,reviewed,yarwem amezwar řḥayyar ceddem t di tqebbiṭin ḥima ad ittwassecmeḍ maca irden yarwem t di řmarsi inu
REC106_SEG0020,REC106,SPK009,train,vad_v2_spk009,328.728,334.12,5.392,data/processed/segments/REC106/REC106_SEG0020.wav,reviewed,amedya n tḥebbuct n zzariɛet n uxerdel d umedya n wentun
REC106_SEG0021_PART01,REC106,SPK009,train,vad_v2_spk009,335.864,350.112,14.248,data/processed/segments/REC106/REC106_SEG0021_PART01.wav,reviewed,iwca asen ɛawed ijj n umedya nneɣni inna tageldit n ijenwan am yict n tḥebbuct n zzariɛet n uxerdel yiwyi tt i dd ijj n weryaz izarɛ i tt deg iyyar nnes waxxa nettat d tameẓyant qaɛ
REC106_SEG0021_PART02,REC106,SPK009,train,vad_v2_spk009,350.112,364.36,14.248,data/processed/segments/REC106/REC106_SEG0021_PART02.wav,reviewed,zi marra zzariɛet nneɣni xmi tmeqqar teddekkwař d tameqqrant zi marra tinni uca tdekkwař d tacejjart maḥend ad ɣares dd asen yijḍaḍ n ujenna uca ad ggen řeɛwacc nsen x řefruɛ nnes
REC106_SEG0022,REC106,SPK009,train,vad_v2_spk009,364.984,376.072,11.088,data/processed/segments/REC106/REC106_SEG0022.wav,reviewed,iwca asen ɛawed ijj n umedya nneɣni inna tageldit n ijenwan am wentun tiwyi t i dd ict n temɣart uca tessnuffar i t di třata n řemdud n waren
REC106_SEG0023_PART01,REC106,SPK009,train,vad_v2_spk009,376.376,387.856,11.48,data/processed/segments/REC106/REC106_SEG0023_PART01.wav,reviewed,ařami issmemm warecti qaɛ marra man aya issiweř zzayes yasuɛ i řɣaci s imettiřen uca břa amedya war kisen issiweř ca ḥi
REC106_SEG0023_PART02,REC106,SPK009,train,vad_v2_spk009,387.856,399.336,11.48,data/processed/segments/REC106/REC106_SEG0023_PART02.wav,reviewed,ima ad ittwakemmeř min xef issiweř unabi i innan ad arezmeɣ aqemmum inu s imedya ad barrḥeɣ s min innufaren zeg wami ittwagg dsas n ddunect
REC106_SEG0024,REC106,SPK009,train,vad_v2_spk009,401.656,406.056,4.4,data/processed/segments/REC106/REC106_SEG0024.wav,reviewed,afessar n umedya n řḥayyar di řwest n yirden
REC106_SEG0025_PART01,REC106,SPK009,train,vad_v2_spk009,406.68,420.832,14.152,data/processed/segments/REC106/REC106_SEG0025_PART01.wav,reviewed,řami ismeḥ yasuɛ di řɣaci ad uyuren iruḥ ɣar taddart usin dd ɣares imeḥḍaren nnes qqaren ini aneɣ min ixs ad yini umedya n řḥayyar d iyyar yarra dd inna asen
REC106_SEG0025_PART02,REC106,SPK009,train,vad_v2_spk009,420.832,434.984,14.152,data/processed/segments/REC106/REC106_SEG0025_PART02.wav,reviewed,wenni izarrɛen zzariɛet taṣebḥant netta d mmis n bnadem iyyar d ddunect uca zzariɛet taṣebḥant nettat d tarwa n tgeldit uca řḥayyar netta d tarwa n umɛeffan
REC106_SEG0026,REC106,SPK009,train,vad_v2_spk009,435.576,440.072,4.496,data/processed/segments/REC106/REC106_SEG0026.wav,reviewed,řeɛdu wenni t izarɛen aqa netta d cciṭan
REC106_SEG0027_PART01,REC106,SPK009,train,vad_v2_spk009,440.376,453.072,12.696,data/processed/segments/REC106/REC106_SEG0027_PART01.wav,reviewed,uca ṣṣabet aqa nettat d qeṭṭu n ddunect u inni imejjaren nitni d lmalakat am mammec ssmunen řḥayyar uca sscemḍen t s tmessi
REC106_SEG0027_PART02,REC106,SPK009,train,vad_v2_spk009,453.072,465.768,12.696,data/processed/segments/REC106/REC106_SEG0027_PART02.wav,reviewed,ammu i ɣa yiři ɣar qeṭṭu n ddunect a mmis n bnadem ad dd issekk lmalakat nnes ad ssḥeyydent zi tgeldit nnes qaɛ tiɛenkřifin d marra iɛeffanen
REC106_SEG0028,REC106,SPK009,train,vad_v2_spk009,466.072,483.112,17.04,data/processed/segments/REC106/REC106_SEG0028.wav,reviewed,ad ten nḍaren di řkuccet n tmessi mani ɣa yiřin imeṭṭawen d uɣezzi n teɣmas xenni imseggaden ad arɣen am tfuct di tgeldit n babatsen wenni ɣar iǧa imezzuɣen i useǧi ad iseř
REC106_SEG0029,REC106,SPK009,train,vad_v2_spk009,486.232,491.368,5.136,data/processed/segments/REC106/REC106_SEG0029.wav,reviewed,amedya n řkenz deg iyyar d umedya n tyaqut
REC106_SEG0030_PART01,REC106,SPK009,train,vad_v2_spk009,493.08,507.552,14.472,data/processed/segments/REC106/REC106_SEG0030_PART01.wav,reviewed,tageldit n ijenwan ɛawed am yijj n řkenz ittwassnuffaren deg iyyar yufa i t ijj n weryaz issnuffar i t uca di řefraḥet nnes yuyur izzenz qaɛ min iǧan ɣares uca
REC106_SEG0030_PART02,REC106,SPK009,train,vad_v2_spk009,507.552,522.024,14.472,data/processed/segments/REC106/REC106_SEG0030_PART02.wav,reviewed,isɣa iyyar nni tageldit n ijenwan ɛawed am yijj n usebbab i yarezzun tiyaqutin tiṣebḥanin řami yufa ict n tyaqut tiɣřa aṭṭas yuyur izzenz marra min tuɣa ɣares xenni isɣa i tt
REC106_SEG0031,REC106,SPK009,train,vad_v2_spk009,524.92,527.24,2.32,data/processed/segments/REC106/REC106_SEG0031.wav,reviewed,amedya n tracca n iseřman
REC106_SEG0032_PART01,REC106,SPK009,train,vad_v2_spk009,529.624,540.896,11.272,data/processed/segments/REC106/REC106_SEG0032_PART01.wav,reviewed,tageldit n ijenwan ɛawed am tracca mmenḍaren tt di řebḥar teyru ɛřam kuř asřem xmi teccur ssuffɣen tt i dd ibeḥriyyen ɣar tma n řebḥar
REC106_SEG0032_PART02,REC106,SPK009,train,vad_v2_spk009,540.896,552.168,11.272,data/processed/segments/REC106/REC106_SEG0032_PART02.wav,reviewed,uca add qqimen uca farzen zzayes min iṣebḥen di řeqcuɛ nsen maca min war iḥřin nḍaren t ammu i ɣa tiři di qeṭṭu n ddunect
REC106_SEG0033,REC106,SPK009,train,vad_v2_spk009,553.016,564.872,11.856,data/processed/segments/REC106/REC106_SEG0033.wav,reviewed,ad dd ffɣent lmalakat ad farnent iɛeffanen zi řwesṭ n imseggaden ad ten nḍarent di řkuccet n tmessi mani ɣa yiřin imeṭṭawen d uɣezzi n teɣmas
REC106_SEG0034_PART01,REC106,SPK009,train,vad_v2_spk009,565.336,575.984,10.648,data/processed/segments/REC106/REC106_SEG0034_PART01.wav,reviewed,inna asen yasuɛ ma tfehmem i marra man aya nnan as wah a siditneɣ xenni inna asen s uya kuř amseřmad n idlisen wen
REC106_SEG0034_PART02,REC106,SPK009,train,vad_v2_spk009,575.984,586.632,10.648,data/processed/segments/REC106/REC106_SEG0034_PART02.wav,reviewed,ni idweř d ameḥḍar n tgeldit n ijenwan aqa igga am yijj n bab n taddart issuffuɣ zi řkenz nnes min iǧan d jdid u min iǧan d aqdim
