segment_id,recording_id,speaker_group_id,dataset_split,segmentation_version,start_seconds,end_seconds,duration_seconds,audio_path,review_status,transcription
REC015_SEG0067,REC015,SPK001,train,vad_v1,551.152,560.072,8.92,data/processed/segments/REC015/REC015_SEG0067.wav,included,
REC015_SEG0068,REC015,SPK001,train,vad_v1,560.408,568.488,8.08,data/processed/segments/REC015/REC015_SEG0068.wav,included,
REC015_SEG0069,REC015,SPK001,train,vad_v1,569.368,570.408,1.04,data/processed/segments/REC015/REC015_SEG0069.wav,included,
REC015_SEG0070,REC015,SPK001,train,vad_v1,571.064,576.072,5.008,data/processed/segments/REC015/REC015_SEG0070.wav,included,
REC015_SEG0071,REC015,SPK001,train,vad_v1,577.016,583.72,6.704,data/processed/segments/REC015/REC015_SEG0071.wav,included,
REC015_SEG0072,REC015,SPK001,train,vad_v1,583.864,592.232,8.368,data/processed/segments/REC015/REC015_SEG0072.wav,included,
REC015_SEG0073,REC015,SPK001,train,vad_v1,592.504,601.448,8.944,data/processed/segments/REC015/REC015_SEG0073.wav,included,
REC015_SEG0074,REC015,SPK001,train,vad_v1,601.72,609.512,7.792,data/processed/segments/REC015/REC015_SEG0074.wav,included,
REC015_SEG0075,REC015,SPK001,train,vad_v1,610.008,617.384,7.376,data/processed/segments/REC015/REC015_SEG0075.wav,included,
REC015_SEG0076,REC015,SPK001,train,vad_v1,617.848,629.128,11.28,data/processed/segments/REC015/REC015_SEG0076.wav,included,
REC015_SEG0077,REC015,SPK001,train,vad_v1,629.528,643.208,13.68,data/processed/segments/REC015/REC015_SEG0077.wav,included,
REC015_SEG0078,REC015,SPK001,train,vad_v1,644.312,647.048,2.736,data/processed/segments/REC015/REC015_SEG0078.wav,included,
REC015_SEG0079,REC015,SPK001,train,vad_v1,648.056,655.208,7.152,data/processed/segments/REC015/REC015_SEG0079.wav,included,
REC015_SEG0080,REC015,SPK001,train,vad_v1,655.64,666.312,10.672,data/processed/segments/REC015/REC015_SEG0080.wav,included,
REC015_SEG0081,REC015,SPK001,train,vad_v1,667.384,681.48,14.096,data/processed/segments/REC015/REC015_SEG0081.wav,included,
REC015_SEG0082,REC015,SPK001,train,vad_v1,681.88,695.016,13.136,data/processed/segments/REC015/REC015_SEG0082.wav,included,
REC015_SEG0083,REC015,SPK001,train,vad_v1,695.672,701.576,5.904,data/processed/segments/REC015/REC015_SEG0083.wav,included,
REC015_SEG0084,REC015,SPK001,train,vad_v1,702.328,705.096,2.768,data/processed/segments/REC015/REC015_SEG0084.wav,included,
REC015_SEG0085,REC015,SPK001,train,vad_v1,705.912,707.752,1.84,data/processed/segments/REC015/REC015_SEG0085.wav,included,
REC015_SEG0086,REC015,SPK001,train,vad_v1,709.816,712.008,2.192,data/processed/segments/REC015/REC015_SEG0086.wav,included,
REC015_SEG0087,REC015,SPK001,train,vad_v1,712.728,717.32,4.592,data/processed/segments/REC015/REC015_SEG0087.wav,included,
REC015_SEG0088,REC015,SPK001,train,vad_v1,717.656,729.424,11.768,data/processed/segments/REC015/REC015_SEG0088.wav,included,
REC015_SEG0089,REC015,SPK001,train,vad_v1,729.424,732.648,3.224,data/processed/segments/REC015/REC015_SEG0089.wav,included,
REC015_SEG0090,REC015,SPK001,train,vad_v1,733.368,737.32,3.952,data/processed/segments/REC015/REC015_SEG0090.wav,included,
REC015_SEG0091,REC015,SPK001,train,vad_v1,737.944,750.184,12.24,data/processed/segments/REC015/REC015_SEG0091.wav,included,
REC015_SEG0092,REC015,SPK001,train,vad_v1,750.456,755.4,4.944,data/processed/segments/REC015/REC015_SEG0092.wav,included,
REC015_SEG0093,REC015,SPK001,train,vad_v1,756.632,762.504,5.872,data/processed/segments/REC015/REC015_SEG0093.wav,included,
REC015_SEG0094,REC015,SPK001,train,vad_v1,764.024,774.152,10.128,data/processed/segments/REC015/REC015_SEG0094.wav,included,
REC015_SEG0095,REC015,SPK001,train,vad_v1,776.088,783.496,7.408,data/processed/segments/REC015/REC015_SEG0095.wav,included,
REC015_SEG0096,REC015,SPK001,train,vad_v1,783.992,793.64,9.648,data/processed/segments/REC015/REC015_SEG0096.wav,included,
REC015_SEG0097,REC015,SPK001,train,vad_v1,794.488,797.384,2.896,data/processed/segments/REC015/REC015_SEG0097.wav,included,
REC015_SEG0098,REC015,SPK001,train,vad_v1,798.552,806.952,8.4,data/processed/segments/REC015/REC015_SEG0098.wav,included,
REC015_SEG0099,REC015,SPK001,train,vad_v1,807.992,811.656,3.664,data/processed/segments/REC015/REC015_SEG0099.wav,included,
REC015_SEG0100,REC015,SPK001,train,vad_v1,811.832,825.192,13.36,data/processed/segments/REC015/REC015_SEG0100.wav,included,
REC015_SEG0101,REC015,SPK001,train,vad_v1,825.848,828.424,2.576,data/processed/segments/REC015/REC015_SEG0101.wav,included,
REC015_SEG0102,REC015,SPK001,train,vad_v1,829.592,834.664,5.072,data/processed/segments/REC015/REC015_SEG0102.wav,included,
REC015_SEG0103,REC015,SPK001,train,vad_v1,835.224,846.704,11.48,data/processed/segments/REC015/REC015_SEG0103.wav,included,
REC015_SEG0104,REC015,SPK001,train,vad_v1,846.704,852.968,6.264,data/processed/segments/REC015/REC015_SEG0104.wav,included,
REC015_SEG0105,REC015,SPK001,train,vad_v1,854.488,858.952,4.464,data/processed/segments/REC015/REC015_SEG0105.wav,included,
REC015_SEG0106,REC015,SPK001,train,vad_v1,859.544,872.264,12.72,data/processed/segments/REC015/REC015_SEG0106.wav,included,
REC015_SEG0107,REC015,SPK001,train,vad_v1,872.792,878.44,5.648,data/processed/segments/REC015/REC015_SEG0107.wav,included,
REC015_SEG0108,REC015,SPK001,train,vad_v1,879.48,885.224,5.744,data/processed/segments/REC015/REC015_SEG0108.wav,included,
REC015_SEG0109,REC015,SPK001,train,vad_v1,886.584,893.064,6.48,data/processed/segments/REC015/REC015_SEG0109.wav,included,
REC015_SEG0110,REC015,SPK001,train,vad_v1,894.136,897.352,3.216,data/processed/segments/REC015/REC015_SEG0110.wav,included,
REC015_SEG0111,REC015,SPK001,train,vad_v1,899.512,905.384,5.872,data/processed/segments/REC015/REC015_SEG0111.wav,included,
REC015_SEG0112,REC015,SPK001,train,vad_v1,907.896,917.544,9.648,data/processed/segments/REC015/REC015_SEG0112.wav,included,
REC015_SEG0113,REC015,SPK001,train,vad_v1,918.104,931.624,13.52,data/processed/segments/REC015/REC015_SEG0113.wav,included,
REC015_SEG0114,REC015,SPK001,train,vad_v1,932.44,934.792,2.352,data/processed/segments/REC015/REC015_SEG0114.wav,included,
REC015_SEG0115,REC015,SPK001,train,vad_v1,935.288,948.904,13.616,data/processed/segments/REC015/REC015_SEG0115.wav,included,
REC015_SEG0116,REC015,SPK001,train,vad_v1,949.272,958.792,9.52,data/processed/segments/REC015/REC015_SEG0116.wav,included,
REC015_SEG0117,REC015,SPK001,train,vad_v1,959.192,965.0,5.808,data/processed/segments/REC015/REC015_SEG0117.wav,included,
REC015_SEG0118,REC015,SPK001,train,vad_v1,966.072,979.048,12.976,data/processed/segments/REC015/REC015_SEG0118.wav,included,
REC015_SEG0119,REC015,SPK001,train,vad_v1,979.768,991.624,11.856,data/processed/segments/REC015/REC015_SEG0119.wav,included,
REC015_SEG0120,REC015,SPK001,train,vad_v1,992.44,1004.104,11.664,data/processed/segments/REC015/REC015_SEG0120.wav,included,
REC015_SEG0121,REC015,SPK001,train,vad_v1,1006.136,1017.0,10.864,data/processed/segments/REC015/REC015_SEG0121.wav,included,
REC015_SEG0122,REC015,SPK001,train,vad_v1,1017.464,1021.704,4.24,data/processed/segments/REC015/REC015_SEG0122.wav,included,
REC015_SEG0123,REC015,SPK001,train,vad_v1,1022.456,1026.6,4.144,data/processed/segments/REC015/REC015_SEG0123.wav,included,
REC015_SEG0124,REC015,SPK001,train,vad_v1,1027.416,1031.176,3.76,data/processed/segments/REC015/REC015_SEG0124.wav,included,
REC015_SEG0125,REC015,SPK001,train,vad_v1,1031.576,1046.08,14.504,data/processed/segments/REC015/REC015_SEG0125.wav,included,
REC015_SEG0126,REC015,SPK001,train,vad_v1,1046.08,1052.232,6.152,data/processed/segments/REC015/REC015_SEG0126.wav,included,
REC015_SEG0127,REC015,SPK001,train,vad_v1,1052.824,1062.0,9.176,data/processed/segments/REC015/REC015_SEG0127.wav,included,
REC015_SEG0128,REC015,SPK001,train,vad_v1,1062.0,1068.872,6.872,data/processed/segments/REC015/REC015_SEG0128.wav,included,
REC015_SEG0129,REC015,SPK001,train,vad_v1,1069.72,1078.952,9.232,data/processed/segments/REC015/REC015_SEG0129.wav,included,
REC015_SEG0130,REC015,SPK001,train,vad_v1,1079.768,1083.72,3.952,data/processed/segments/REC015/REC015_SEG0130.wav,included,
REC015_SEG0131,REC015,SPK001,train,vad_v1,1083.896,1094.76,10.864,data/processed/segments/REC015/REC015_SEG0131.wav,included,
REC015_SEG0132,REC015,SPK001,train,vad_v1,1096.376,1101.096,4.72,data/processed/segments/REC015/REC015_SEG0132.wav,included,
REC015_SEG0133,REC015,SPK001,train,vad_v1,1102.008,1110.568,8.56,data/processed/segments/REC015/REC015_SEG0133.wav,included,
REC015_SEG0134,REC015,SPK001,train,vad_v1,1111.224,1123.144,11.92,data/processed/segments/REC015/REC015_SEG0134.wav,included,
REC015_SEG0135,REC015,SPK001,train,vad_v1,1123.928,1137.416,13.488,data/processed/segments/REC015/REC015_SEG0135.wav,included,
REC015_SEG0136,REC015,SPK001,train,vad_v1,1137.944,1147.08,9.136,data/processed/segments/REC015/REC015_SEG0136.wav,included,
REC015_SEG0137,REC015,SPK001,train,vad_v1,1147.16,1159.56,12.4,data/processed/segments/REC015/REC015_SEG0137.wav,included,
REC015_SEG0138,REC015,SPK001,train,vad_v1,1160.248,1167.176,6.928,data/processed/segments/REC015/REC015_SEG0138.wav,included,
REC015_SEG0139,REC015,SPK001,train,vad_v1,1167.416,1177.352,9.936,data/processed/segments/REC015/REC015_SEG0139.wav,included,
REC015_SEG0140,REC015,SPK001,train,vad_v1,1177.784,1183.784,6.0,data/processed/segments/REC015/REC015_SEG0140.wav,included,
REC015_SEG0141,REC015,SPK001,train,vad_v1,1184.664,1186.696,2.032,data/processed/segments/REC015/REC015_SEG0141.wav,included,
REC015_SEG0142,REC015,SPK001,train,vad_v1,1187.384,1195.336,7.952,data/processed/segments/REC015/REC015_SEG0142.wav,included,
REC015_SEG0143,REC015,SPK001,train,vad_v1,1195.96,1204.802,8.842,data/processed/segments/REC015/REC015_SEG0143.wav,included,
REC016_SEG0001,REC016,SPK001,train,vad_v1,0.216,9.0,8.784,data/processed/segments/REC016/REC016_SEG0001.wav,included,
REC016_SEG0002,REC016,SPK001,train,vad_v1,9.592,16.936,7.344,data/processed/segments/REC016/REC016_SEG0002.wav,included,
REC016_SEG0003,REC016,SPK001,train,vad_v1,17.752,28.776,11.024,data/processed/segments/REC016/REC016_SEG0003.wav,included,
REC016_SEG0004,REC016,SPK001,train,vad_v1,29.528,41.0,11.472,data/processed/segments/REC016/REC016_SEG0004.wav,included,
REC016_SEG0005,REC016,SPK001,train,vad_v1,42.488,45.384,2.896,data/processed/segments/REC016/REC016_SEG0005.wav,included,
REC016_SEG0006,REC016,SPK001,train,vad_v1,46.392,53.544,7.152,data/processed/segments/REC016/REC016_SEG0006.wav,included,
REC016_SEG0007,REC016,SPK001,train,vad_v1,53.56,64.104,10.544,data/processed/segments/REC016/REC016_SEG0007.wav,included,
REC016_SEG0008,REC016,SPK001,train,vad_v1,64.184,71.08,6.896,data/processed/segments/REC016/REC016_SEG0008.wav,included,
REC016_SEG0009,REC016,SPK001,train,vad_v1,72.44,78.728,6.288,data/processed/segments/REC016/REC016_SEG0009.wav,included,
REC016_SEG0010,REC016,SPK001,train,vad_v1,79.16,89.352,10.192,data/processed/segments/REC016/REC016_SEG0010.wav,included,
REC016_SEG0011,REC016,SPK001,train,vad_v1,89.72,99.112,9.392,data/processed/segments/REC016/REC016_SEG0011.wav,included,
REC016_SEG0012,REC016,SPK001,train,vad_v1,99.704,110.312,10.608,data/processed/segments/REC016/REC016_SEG0012.wav,included,
REC016_SEG0013,REC016,SPK001,train,vad_v1,110.712,121.576,10.864,data/processed/segments/REC016/REC016_SEG0013.wav,included,
REC016_SEG0014,REC016,SPK001,train,vad_v1,122.168,133.896,11.728,data/processed/segments/REC016/REC016_SEG0014.wav,included,
REC016_SEG0015,REC016,SPK001,train,vad_v1,134.648,135.976,1.328,data/processed/segments/REC016/REC016_SEG0015.wav,included,
REC016_SEG0016,REC016,SPK001,train,vad_v1,136.856,144.616,7.76,data/processed/segments/REC016/REC016_SEG0016.wav,included,
REC016_SEG0017,REC016,SPK001,train,vad_v1,145.816,159.688,13.872,data/processed/segments/REC016/REC016_SEG0017.wav,included,
REC016_SEG0018,REC016,SPK001,train,vad_v1,160.472,169.896,9.424,data/processed/segments/REC016/REC016_SEG0018.wav,included,
REC016_SEG0019,REC016,SPK001,train,vad_v1,171.352,172.36,1.008,data/processed/segments/REC016/REC016_SEG0019.wav,included,
REC016_SEG0020,REC016,SPK001,train,vad_v1,173.24,180.584,7.344,data/processed/segments/REC016/REC016_SEG0020.wav,included,
REC016_SEG0021,REC016,SPK001,train,vad_v1,181.496,185.256,3.76,data/processed/segments/REC016/REC016_SEG0021.wav,included,
REC016_SEG0022,REC016,SPK001,train,vad_v1,185.304,197.096,11.792,data/processed/segments/REC016/REC016_SEG0022.wav,included,
REC016_SEG0023,REC016,SPK001,train,vad_v1,197.752,211.592,13.84,data/processed/segments/REC016/REC016_SEG0023.wav,included,
REC016_SEG0024,REC016,SPK001,train,vad_v1,212.056,217.64,5.584,data/processed/segments/REC016/REC016_SEG0024.wav,included,
REC016_SEG0025,REC016,SPK001,train,vad_v1,218.296,219.336,1.04,data/processed/segments/REC016/REC016_SEG0025.wav,included,
REC016_SEG0026,REC016,SPK001,train,vad_v1,219.96,233.288,13.328,data/processed/segments/REC016/REC016_SEG0026.wav,included,
REC016_SEG0027,REC016,SPK001,train,vad_v1,233.496,240.2,6.704,data/processed/segments/REC016/REC016_SEG0027.wav,included,
REC016_SEG0028,REC016,SPK001,train,vad_v1,241.208,254.888,13.68,data/processed/segments/REC016/REC016_SEG0028.wav,included,
REC016_SEG0029,REC016,SPK001,train,vad_v1,255.0,259.528,4.528,data/processed/segments/REC016/REC016_SEG0029.wav,included,
REC016_SEG0030,REC016,SPK001,train,vad_v1,260.344,262.728,2.384,data/processed/segments/REC016/REC016_SEG0030.wav,included,
REC016_SEG0031,REC016,SPK001,train,vad_v1,263.0,277.392,14.392,data/processed/segments/REC016/REC016_SEG0031.wav,included,
REC016_SEG0032,REC016,SPK001,train,vad_v1,277.392,289.8,12.408,data/processed/segments/REC016/REC016_SEG0032.wav,included,
REC016_SEG0033,REC016,SPK001,train,vad_v1,290.36,297.192,6.832,data/processed/segments/REC016/REC016_SEG0033.wav,included,
REC016_SEG0034,REC016,SPK001,train,vad_v1,298.456,308.2,9.744,data/processed/segments/REC016/REC016_SEG0034.wav,included,
REC016_SEG0035,REC016,SPK001,train,vad_v1,308.792,320.2,11.408,data/processed/segments/REC016/REC016_SEG0035.wav,included,
REC016_SEG0036,REC016,SPK001,train,vad_v1,320.728,329.352,8.624,data/processed/segments/REC016/REC016_SEG0036.wav,included,
REC016_SEG0037,REC016,SPK001,train,vad_v1,329.432,336.616,7.184,data/processed/segments/REC016/REC016_SEG0037.wav,included,
REC016_SEG0038,REC016,SPK001,train,vad_v1,336.696,346.952,10.256,data/processed/segments/REC016/REC016_SEG0038.wav,included,
REC016_SEG0039,REC016,SPK001,train,vad_v1,347.256,353.864,6.608,data/processed/segments/REC016/REC016_SEG0039.wav,included,
REC016_SEG0040,REC016,SPK001,train,vad_v1,354.488,365.896,11.408,data/processed/segments/REC016/REC016_SEG0040.wav,included,
REC016_SEG0041,REC016,SPK001,train,vad_v1,367.192,375.464,8.272,data/processed/segments/REC016/REC016_SEG0041.wav,included,
REC016_SEG0042,REC016,SPK001,train,vad_v1,377.912,387.496,9.584,data/processed/segments/REC016/REC016_SEG0042.wav,included,
REC016_SEG0043,REC016,SPK001,train,vad_v1,388.728,401.32,12.592,data/processed/segments/REC016/REC016_SEG0043.wav,included,
REC016_SEG0044,REC016,SPK001,train,vad_v1,402.232,405.608,3.376,data/processed/segments/REC016/REC016_SEG0044.wav,included,
REC016_SEG0045,REC016,SPK001,train,vad_v1,406.072,420.008,13.936,data/processed/segments/REC016/REC016_SEG0045.wav,included,
REC016_SEG0046,REC016,SPK001,train,vad_v1,420.152,426.952,6.8,data/processed/segments/REC016/REC016_SEG0046.wav,included,
REC016_SEG0047,REC016,SPK001,train,vad_v1,428.76,431.464,2.704,data/processed/segments/REC016/REC016_SEG0047.wav,included,
REC016_SEG0048,REC016,SPK001,train,vad_v1,433.56,436.84,3.28,data/processed/segments/REC016/REC016_SEG0048.wav,included,
REC016_SEG0049,REC016,SPK001,train,vad_v1,438.264,441.8,3.536,data/processed/segments/REC016/REC016_SEG0049.wav,included,
REC016_SEG0050,REC016,SPK001,train,vad_v1,442.488,449.256,6.768,data/processed/segments/REC016/REC016_SEG0050.wav,included,
REC016_SEG0051,REC016,SPK001,train,vad_v1,449.752,462.216,12.464,data/processed/segments/REC016/REC016_SEG0051.wav,included,
REC016_SEG0052,REC016,SPK001,train,vad_v1,463.96,468.04,4.08,data/processed/segments/REC016/REC016_SEG0052.wav,included,
REC016_SEG0053,REC016,SPK001,train,vad_v1,468.504,483.312,14.808,data/processed/segments/REC016/REC016_SEG0053.wav,included,
REC016_SEG0054,REC016,SPK001,train,vad_v1,483.312,490.536,7.224,data/processed/segments/REC016/REC016_SEG0054.wav,included,
REC016_SEG0055,REC016,SPK001,train,vad_v1,491.032,503.208,12.176,data/processed/segments/REC016/REC016_SEG0055.wav,included,
REC016_SEG0056,REC016,SPK001,train,vad_v1,503.704,514.952,11.248,data/processed/segments/REC016/REC016_SEG0056.wav,included,
REC016_SEG0057,REC016,SPK001,train,vad_v1,515.736,524.424,8.688,data/processed/segments/REC016/REC016_SEG0057.wav,included,
REC016_SEG0058,REC016,SPK001,train,vad_v1,525.432,526.76,1.328,data/processed/segments/REC016/REC016_SEG0058.wav,included,
REC016_SEG0059,REC016,SPK001,train,vad_v1,528.024,529.128,1.104,data/processed/segments/REC016/REC016_SEG0059.wav,rejected,
REC016_SEG0060,REC016,SPK001,train,vad_v1,529.656,544.24,14.584,data/processed/segments/REC016/REC016_SEG0060.wav,included,
REC016_SEG0061,REC016,SPK001,train,vad_v1,544.24,546.44,2.2,data/processed/segments/REC016/REC016_SEG0061.wav,included,
REC016_SEG0062,REC016,SPK001,train,vad_v1,547.096,553.032,5.936,data/processed/segments/REC016/REC016_SEG0062.wav,included,
REC016_SEG0063,REC016,SPK001,train,vad_v1,555.544,563.528,7.984,data/processed/segments/REC016/REC016_SEG0063.wav,included,
REC016_SEG0064,REC016,SPK001,train,vad_v1,564.12,571.016,6.896,data/processed/segments/REC016/REC016_SEG0064.wav,included,
REC016_SEG0065,REC016,SPK001,train,vad_v1,571.416,579.88,8.464,data/processed/segments/REC016/REC016_SEG0065.wav,included,
REC016_SEG0066,REC016,SPK001,train,vad_v1,580.44,594.248,13.808,data/processed/segments/REC016/REC016_SEG0066.wav,included,
REC016_SEG0067,REC016,SPK001,train,vad_v1,594.84,605.352,10.512,data/processed/segments/REC016/REC016_SEG0067.wav,included,
REC016_SEG0068,REC016,SPK001,train,vad_v1,606.328,616.872,10.544,data/processed/segments/REC016/REC016_SEG0068.wav,included,
REC016_SEG0069,REC016,SPK001,train,vad_v1,617.592,619.144,1.552,data/processed/segments/REC016/REC016_SEG0069.wav,included,
REC016_SEG0070,REC016,SPK001,train,vad_v1,619.992,620.488,0.496,data/processed/segments/REC016/REC016_SEG0070.wav,rejected,
REC016_SEG0071,REC016,SPK001,train,vad_v1,620.664,635.472,14.808,data/processed/segments/REC016/REC016_SEG0071.wav,included,
REC016_SEG0072,REC016,SPK001,train,vad_v1,635.472,640.744,5.272,data/processed/segments/REC016/REC016_SEG0072.wav,included,
REC016_SEG0073,REC016,SPK001,train,vad_v1,641.144,654.472,13.328,data/processed/segments/REC016/REC016_SEG0073.wav,included,
REC016_SEG0074,REC016,SPK001,train,vad_v1,655.32,660.392,5.072,data/processed/segments/REC016/REC016_SEG0074.wav,included,
REC016_SEG0075,REC016,SPK001,train,vad_v1,661.112,662.088,0.976,data/processed/segments/REC016/REC016_SEG0075.wav,included,
REC016_SEG0076,REC016,SPK001,train,vad_v1,662.744,674.408,11.664,data/processed/segments/REC016/REC016_SEG0076.wav,included,
REC016_SEG0077,REC016,SPK001,train,vad_v1,676.888,682.344,5.456,data/processed/segments/REC016/REC016_SEG0077.wav,included,
REC016_SEG0078,REC016,SPK001,train,vad_v1,682.616,691.88,9.264,data/processed/segments/REC016/REC016_SEG0078.wav,included,
REC016_SEG0079,REC016,SPK001,train,vad_v1,693.816,706.952,13.136,data/processed/segments/REC016/REC016_SEG0079.wav,included,
REC016_SEG0080,REC016,SPK001,train,vad_v1,707.384,715.848,8.464,data/processed/segments/REC016/REC016_SEG0080.wav,included,
REC016_SEG0081,REC016,SPK001,train,vad_v1,716.76,724.104,7.344,data/processed/segments/REC016/REC016_SEG0081.wav,included,
REC016_SEG0082,REC016,SPK001,train,vad_v1,724.792,734.376,9.584,data/processed/segments/REC016/REC016_SEG0082.wav,included,
REC016_SEG0083,REC016,SPK001,train,vad_v1,735.224,736.488,1.264,data/processed/segments/REC016/REC016_SEG0083.wav,included,
REC016_SEG0084,REC016,SPK001,train,vad_v1,738.264,747.656,9.392,data/processed/segments/REC016/REC016_SEG0084.wav,included,
REC016_SEG0085,REC016,SPK001,train,vad_v1,750.488,764.168,13.68,data/processed/segments/REC016/REC016_SEG0085.wav,included,
REC016_SEG0086,REC016,SPK001,train,vad_v1,764.44,776.552,12.112,data/processed/segments/REC016/REC016_SEG0086.wav,included,
REC016_SEG0087,REC016,SPK001,train,vad_v1,776.728,780.2,3.472,data/processed/segments/REC016/REC016_SEG0087.wav,included,
REC016_SEG0088,REC016,SPK001,train,vad_v1,781.208,782.824,1.616,data/processed/segments/REC016/REC016_SEG0088.wav,included,
REC016_SEG0089,REC016,SPK001,train,vad_v1,784.536,793.32,8.784,data/processed/segments/REC016/REC016_SEG0089.wav,included,
REC016_SEG0090,REC016,SPK001,train,vad_v1,795.288,806.408,11.12,data/processed/segments/REC016/REC016_SEG0090.wav,included,
REC016_SEG0091,REC016,SPK001,train,vad_v1,809.048,813.224,4.176,data/processed/segments/REC016/REC016_SEG0091.wav,included,
REC016_SEG0092,REC016,SPK001,train,vad_v1,814.456,818.088,3.632,data/processed/segments/REC016/REC016_SEG0092.wav,included,
REC016_SEG0093,REC016,SPK001,train,vad_v1,819.672,822.504,2.832,data/processed/segments/REC016/REC016_SEG0093.wav,included,
REC016_SEG0094,REC016,SPK001,train,vad_v1,825.88,829.416,3.536,data/processed/segments/REC016/REC016_SEG0094.wav,included,
REC016_SEG0095,REC016,SPK001,train,vad_v1,831.416,834.28,2.864,data/processed/segments/REC016/REC016_SEG0095.wav,included,
REC016_SEG0096,REC016,SPK001,train,vad_v1,836.056,848.008,11.952,data/processed/segments/REC016/REC016_SEG0096.wav,included,
REC016_SEG0097,REC016,SPK001,train,vad_v1,849.56,853.832,4.272,data/processed/segments/REC016/REC016_SEG0097.wav,included,
REC016_SEG0098,REC016,SPK001,train,vad_v1,857.432,859.144,1.712,data/processed/segments/REC016/REC016_SEG0098.wav,included,
REC016_SEG0099,REC016,SPK001,train,vad_v1,860.344,861.384,1.04,data/processed/segments/REC016/REC016_SEG0099.wav,included,
REC016_SEG0100,REC016,SPK001,train,vad_v1,863.352,874.024,10.672,data/processed/segments/REC016/REC016_SEG0100.wav,included,
REC016_SEG0101,REC016,SPK001,train,vad_v1,874.744,888.456,13.712,data/processed/segments/REC016/REC016_SEG0101.wav,included,
REC016_SEG0102,REC016,SPK001,train,vad_v1,889.432,890.344,0.912,data/processed/segments/REC016/REC016_SEG0102.wav,included,
REC016_SEG0103,REC016,SPK001,train,vad_v1,895.448,896.424,0.976,data/processed/segments/REC016/REC016_SEG0103.wav,included,
REC016_SEG0104,REC016,SPK001,train,vad_v1,897.144,903.688,6.544,data/processed/segments/REC016/REC016_SEG0104.wav,included,
REC016_SEG0105,REC016,SPK001,train,vad_v1,903.832,914.056,10.224,data/processed/segments/REC016/REC016_SEG0105.wav,included,
REC016_SEG0106,REC016,SPK001,train,vad_v1,916.728,927.208,10.48,data/processed/segments/REC016/REC016_SEG0106.wav,included,
REC016_SEG0107,REC016,SPK001,train,vad_v1,931.256,934.92,3.664,data/processed/segments/REC016/REC016_SEG0107.wav,included,
REC016_SEG0108,REC016,SPK001,train,vad_v1,935.608,940.04,4.432,data/processed/segments/REC016/REC016_SEG0108.wav,included,
REC016_SEG0109,REC016,SPK001,train,vad_v1,942.968,947.4,4.432,data/processed/segments/REC016/REC016_SEG0109.wav,included,
REC016_SEG0110,REC016,SPK001,train,vad_v1,948.568,949.448,0.88,data/processed/segments/REC016/REC016_SEG0110.wav,included,
REC016_SEG0111,REC016,SPK001,train,vad_v1,949.88,963.848,13.968,data/processed/segments/REC016/REC016_SEG0111.wav,included,
REC016_SEG0112,REC016,SPK001,train,vad_v1,963.992,977.352,13.36,data/processed/segments/REC016/REC016_SEG0112.wav,included,
REC016_SEG0113,REC016,SPK001,train,vad_v1,978.648,988.81,10.162,data/processed/segments/REC016/REC016_SEG0113.wav,included,
REC034_SEG0001,REC034,SPK002,train,vad_v1,2.616,5.224,2.608,data/processed/segments/REC034/REC034_SEG0001.wav,included,
REC034_SEG0002,REC034,SPK002,train,vad_v1,5.688,18.376,12.688,data/processed/segments/REC034/REC034_SEG0002.wav,included,
REC034_SEG0003,REC034,SPK002,train,vad_v1,18.808,26.088,7.28,data/processed/segments/REC034/REC034_SEG0003.wav,included,
REC034_SEG0004,REC034,SPK002,train,vad_v1,26.52,35.24,8.72,data/processed/segments/REC034/REC034_SEG0004.wav,included,
REC034_SEG0005,REC034,SPK002,train,vad_v1,35.8,43.048,7.248,data/processed/segments/REC034/REC034_SEG0005.wav,included,
REC034_SEG0006,REC034,SPK002,train,vad_v1,43.544,54.728,11.184,data/processed/segments/REC034/REC034_SEG0006.wav,included,
REC034_SEG0007,REC034,SPK002,train,vad_v1,55.192,65.864,10.672,data/processed/segments/REC034/REC034_SEG0007.wav,included,
REC034_SEG0008,REC034,SPK002,train,vad_v1,66.232,75.016,8.784,data/processed/segments/REC034/REC034_SEG0008.wav,included,
REC034_SEG0009,REC034,SPK002,train,vad_v1,75.416,85.992,10.576,data/processed/segments/REC034/REC034_SEG0009.wav,included,
REC034_SEG0010,REC034,SPK002,train,vad_v1,86.136,98.344,12.208,data/processed/segments/REC034/REC034_SEG0010.wav,included,
REC034_SEG0011,REC034,SPK002,train,vad_v1,98.584,110.728,12.144,data/processed/segments/REC034/REC034_SEG0011.wav,included,
REC034_SEG0012,REC034,SPK002,train,vad_v1,111.128,119.272,8.144,data/processed/segments/REC034/REC034_SEG0012.wav,included,
REC034_SEG0013,REC034,SPK002,train,vad_v1,119.608,132.52,12.912,data/processed/segments/REC034/REC034_SEG0013.wav,included,
REC034_SEG0014,REC034,SPK002,train,vad_v1,132.984,144.68,11.696,data/processed/segments/REC034/REC034_SEG0014.wav,included,
REC034_SEG0015,REC034,SPK002,train,vad_v1,144.952,148.392,3.44,data/processed/segments/REC034/REC034_SEG0015.wav,included,
REC034_SEG0016,REC034,SPK002,train,vad_v1,148.696,160.912,12.216,data/processed/segments/REC034/REC034_SEG0016.wav,included,
REC034_SEG0017,REC034,SPK002,train,vad_v1,160.912,169.032,8.12,data/processed/segments/REC034/REC034_SEG0017.wav,included,
