segment_id,recording_id,speaker_group_id,audio_path,duration_seconds,transcription,absolute_audio_path
REC102_SEG0013,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0013.wav,18.0,uřa d binu n jdid war ittwagg ca di txuncay tibuřay ḥima war dduqquzent txuncay ad izeǧeɛ binu uca tixuncay ad ḍeyyɛent ittxeṣṣa ad tteggen binu n jdid di txuncay n jdid ḥima ad ttwaxemmřen nitni s tnayen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0013.wav
REC102_SEG0015_PART01,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0015_PART01.wav,13.848,am tuɣa issawař akidsen x tmesřayin a yusa dd ijj n umeqqran isjed as inna řexxu yeǧi bḥřa temmut maca as dd sars xas afus nnec uca ad teddar ɛawed yasuɛ ikk,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0015_PART01.wav
REC102_SEG0015_PART02,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0015_PART02.wav,13.848,ar iḍfar i t ak d imeḥḍaren nnes uca xzar ict n temɣart tuɣa ttazzřen zzayes idammen řmijař n tenɛac n iseggʷusa tekka as dd ɣar ḍeffar uca tḥada abeḥřuř n ujeǧab nnes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0015_PART02.wav
REC102_SEG0016,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0016.wav,6.448,minzi nettat tuɣa tenna deg ixef nnes icfa mɣir ad ḥadiɣ ajeǧab nnes ad ggenfiɣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0016.wav
REC102_SEG0017_PART01,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0017_PART01.wav,11.528,maca inneqřeb dd yasuɛ iẓra i tt inna egg uř a yeǧi aqa l iman nnem i cem issnejmen uca tettwassggenfa temɣart nni di tsaɛɛet nni,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0017_PART01.wav
REC102_SEG0017_PART02,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0017_PART02.wav,11.528,xenni yusa dd yasuɛ ɣar taddart n umeqqran iẓra iɣeyyaḍen d řɣaci sɣuyyun inna asen ffɣem ssa taḥenjirt war temmut ca aqa teṭṭeṣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0017_PART02.wav
REC102_SEG0018,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0018.wav,12.432,maca nitni ḍeḥcen dayes ařami issuffeɣ řɣaci yudef ɣar daxeř uca iṭṭef i tt zeg ufus nnes xenni tekkar tḥenjirt uca iffeɣ řexbar ɣar temmurt nni marra,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0018.wav
REC102_SEG0020_PART01,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0020_PART01.wav,13.176,řami ssenni ikka yasuɛ ḍfaren t tnayen n idarɣařen ttřaɣan qqaren arḥem aneɣ a mmis n dawud ařami yudef ɣar taddart usin dd ɣares idarɣařen nni yasuɛ inna asen ma,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0020_PART01.wav
REC102_SEG0020_PART02,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0020_PART02.wav,13.176,tumnem belli zemmareɣ ad ggeɣ man aya nnan as wah a siditneɣ řexdenni iḥada tiṭṭawin nsen inna ad ɣarwem yiři ɛlaḥsab l iman nwem řexdenni ttwarezment tiṭṭawin nsen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0020_PART02.wav
REC102_SEG0021,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0021.wav,9.936,xenni iḥarrem i ten yasuɛ inna ɣarwem war ssargabem ḥed maca nitni ařami ruḥen ssuffɣen xas řexbar di marra tammurt,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0021.wav
REC102_SEG0022_PART01,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0022_PART01.wav,11.112,řami dd ffɣen nitni iwyen as dd ijj n weryaz aynaw n řami iffeɣ raryaḥ aɛfffan nni issiweř weynaw tuɣa ittebhet řɣaci nnan,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0022_PART01.wav
REC102_SEG0022_PART02,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0022_PART02.wav,11.112,ɛemmarṣ war neẓri am wanita di israil maca ifarisiyyen nnan s umeqqran n aryaḥ iɛfffanen issuffuɣ raryaḥ iɛfffanen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0022_PART02.wav
REC102_SEG0024_PART01,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0024_PART01.wav,12.072,yasuɛ tuɣa ittenneḍ x marra tineddam d dcurat isseřmad i ten di temzidawin nsen tuɣa ittbarreḥ s řexbar aṣebḥan n tgeldit uca issgenfa marra,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0024_PART01.wav
REC102_SEG0024_PART02,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0024_PART02.wav,12.072,řehřacat d řeɛyub n řgens řami iẓra yasuɛ řɣaci iḥinn xasen minzi uḥřen nnhewřen am wuǧi i war ɣar iǧi umeksaw,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0024_PART02.wav
REC102_SEG0025,REC102,SPK009,data/processed/segments/REC102/REC102_SEG0025.wav,14.134,xenni inna i imeḥḍaren nnes tameyra temɣar aṭṭas maca aqa din drus n icewwařen s uyenni ttarem i bab n tmeyra ad dd issekk icewwařen i tmeyra nnes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC102/REC102_SEG0025.wav
REC103_SEG0001,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0001.wav,3.152,ařaɣi d usseki n tenɛac n rrusul,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0001.wav
REC103_SEG0002,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0002.wav,11.408,iřaɣa yasuɛ x tenɛac n imeḥḍaren nnes iwca asen ṣṣulṭa ḥima ad ssuffɣen řaryaḥ imengas u ḥima ad ssgenfan marra řehřacat d řeɛyubat,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0002.wav
REC103_SEG0003_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0003_PART01.wav,10.04,ismawen n tenɛac n rrusul d yina amezwaru nsen cimɛun umi qqaren buṭrus ixs ad yini aẓru d umas andrawus,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0003_PART01.wav
REC103_SEG0003_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0003_PART02.wav,10.04,d yaɛqub mmis n zabdi d umas yuḥanna d filippus d bar tulumawus tuma d matta,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0003_PART02.wav
REC103_SEG0004_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0004_PART01.wav,14.408,wenni d bu ḍḍariba d yaɛqub mmis n ḥalfa d labbawus umi qqaren tadday d cimɛun wenni d amɛessab d yahuda isxariyuṭi wenni t isellmen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0004_PART01.wav
REC103_SEG0004_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0004_PART02.wav,14.408,yasuɛ issekk tenɛac a yumur i ten inna war ttruḥem ca x webrid n regnuss war ttadfem ca ɣar tendint n isamariyyen maca ḥsen ad traḥem ɣar wuǧi iweddaren n taddart n israil,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0004_PART02.wav
REC103_SEG0005,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0005.wav,16.752,xmi ɣa traḥem barrḥem am teqqarem tageldit n ijenwan aqa tiweḍ dd sgenfam imehřac sizdgem inni di iǧa řbarṣ suffɣem ccwaṭen kenniw teksim břa ca xenni wcem tt břa ca,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0005.wav
REC103_SEG0006,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0006.wav,16.784,war kessim ca wureɣ uřa d nnuqart uřa d nnḥas deg ibuyas nwem war kessim ca ttesṭim i webrid řa d tnayen n tcamirat řa d sandaliyat uřa d taɣɣarct nneɣni minzi axeddam isdaheǧ macca nnes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0006.wav
REC103_SEG0007,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0007.wav,8.304,man tandint niɣ dcar i ɣa tadfem arzum wi dayes isdaheǧ uca qqimem din ař d traḥem,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0007.wav
REC103_SEG0008_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0008_PART01.wav,11.144,mařa tudfem ɣar taddart seǧmem x aytbab n taddart s řehna mařa taddart tesdaheǧ jjem xas řehna nwem mařa war t tesdiheǧ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0008_PART01.wav
REC103_SEG0008_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0008_PART02.wav,11.144,xenni řehna nwem ad ɣarwem dd iɛqeb mařa tufim ca n yijjen war kenniw iqebbeř u war ittesři i wawařen nwem ffɣem zi taddart nni niɣ zi ṭendint nni,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0008_PART02.wav
REC103_SEG0009,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0009.wav,13.424,zzerzem taɛejjajt zeg iḍaren nwem s tidett necc ad awem iniɣ ad yiři řḥař i temmurt n sadum d ɛamurra ihwen zi tendint nni deg wass n lḥisab,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0009.wav
REC103_SEG0010,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0010.wav,3.888,yasuɛ issawař x řeḥṣaret d udarrec,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0010.wav
REC103_SEG0011,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0011.wav,9.904,xzarem řexxu ad kenniw ssekkeɣ am uǧi di řwesṭ n wuccanen iřim tfettnem amecnaw ifiɣran u ɣeffřem am idbiren,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0011.wav
REC103_SEG0012,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0012.wav,6.96,maca ḥḍam ixef nwem zeg iwdan minzi nitni ad kenniw sellmen i taddart n ccreɛ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0012.wav
REC103_SEG0013_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0013_PART01.wav,12.872,ad kenniw hettken s urekkuḍ di temzidawin nsen ad kenniw nedhen zzat i řḥukkam d zzat i ijeǧiden di ssibbet inu ḥima ad tiřim d cchadet i nitni u,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0013_PART01.wav
REC103_SEG0013_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0013_PART02.wav,12.872,řa i řegnus mařa sellmen kenniw war kessim ca s wemnus mammec d min ɣa tessiwřem minzi ad awem immewc di tsaɛɛet nni min ittxeṣṣa ad tinim,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0013_PART02.wav
REC103_SEG0014_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0014_PART01.wav,10.968,maɣar war iǧi d kenniw inni issawařen maca d arruḥ n babatwem d netta i daywem issawařen umas ad isellem umas ɣar el,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0014_PART01.wav
REC103_SEG0014_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0014_PART02.wav,10.968,muṭ u babas mmis uca ad kkaren tarwa d aɣezdis i lwalidin nsen ad ten nɣen ad kenniw carhen marra idsen x ssibbet n yisem inu,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0014_PART02.wav
REC103_SEG0015,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0015.wav,17.488,maca wenni i ɣa iṣbaren ař aneggaru ad ittwassenjem mařa darrcen xawem di tendint a arewřem ɣar tenneɣnit s tidett necc ad awem iniɣ kenniw war tettekkem ca x marra tineddam n israil ař dd ɣa yas mmis n bnadem,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0015.wav
REC103_SEG0016,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0016.wav,13.136,war iǧi umeḥḍar yuɛřa x umseřmad nnes uřa d amsexxar x bab nnes ikfa i umeḥḍar ad yiři am umseřmad nnes u amsexxar am bab nnes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0016.wav
REC103_SEG0017_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0017_PART01.wav,14.664,mařa řaɣan as i bab n taddart beɛalzabul ixs ad yini ibřis mecḥař ɛad i aytbab n taddart nnes war tteggʷedem ca zzaysen minzi war din min idřin ad iqqim war,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0017_PART01.wav
REC103_SEG0017_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0017_PART02.wav,14.664,ittwaɛarri uřa war din min inuffaren ad iqqim war ittwissen min d awem qqareɣ di taǧest inim t di tfawt min tesřim qqaren t deg imezzuɣen nwem barrḥem zzayes x tzeɣwin,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0017_PART02.wav
REC103_SEG0018,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0018.wav,18.064,war tteggʷedem ca zeg inni ineqqen arrimet maca war zemmaren ad nɣen řeɛmar ggʷedem d amezwaru zeg wenni izemmaren ad isshellek řeɛmar d arrimet di jehennama ma war ttmenzin tnayen n ẓẓawec s yijj n uṣuldi n nnḥas,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0018.wav
REC103_SEG0019_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0019_PART01.wav,12.184,uřa d ijj zzaysen war dd iweṭṭi ca x temmurt břa babatwem maca uřa d iẓuṭṭan n ucuwwaf n uzeǧif nwem ttwaḥessben marra s uyenni war tteggʷedem,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0019_PART01.wav
REC103_SEG0019_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0019_PART02.wav,12.184,ca aqa kenniw teɛdum ẓẓawec aṭṭas s uya kuř ijjen wenni zzayi i ɣa icehden zzat i iwdan uřa d necc ad zzayes cehdeɣ zzat i baba i iǧan deg ijenwan,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0019_PART02.wav
REC103_SEG0020,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0020.wav,17.36,maca wenni d ayi ɣa inkaren zzat i iwdan uřa d necc ad t nkareɣ zzat i baba i iǧan deg ijenwan war ttɣiřem ca belli usiɣ dd ḥima ad awyeɣ řehna i ddunect necc war dd usiɣ ca ḥima ad awyeɣ řehna maca ssif,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0020.wav
REC103_SEG0021,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0021.wav,12.464,usiɣ dd ḥima ad bḍiɣ aryaz x babas d yeǧis x yemmas d tesřit x řallas aytbab n taddart n bnadem ad iřin d řɛedyan nnes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0021.wav
REC103_SEG0022_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0022_PART01.wav,10.84,wenni ittexsen babas niɣ d yemmas xafi war d ayi isdiheǧ ca uca wenni ittexsen mmis niɣ d yeǧis xafi war d ayi isdihe,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0022_PART01.wav
REC103_SEG0022_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0022_PART02.wav,10.84,ǧ ca wenni war ikessin ṣṣalib nnes uca ad ayi dd iḍfar aqa netta war d ayi isdiheǧ ca wenni i ɣa yafen tudart nnes ad tt ixsar,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0022_PART02.wav
REC103_SEG0023_PART01,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0023_PART01.wav,12.76,d wenni i ɣa ixsaren tudart nnes di ṭṭweɛ inu ad tt yaf wenni kenniw i ɣa iqebřen iqebbeř ayi u wenni d ayi ɣa iqebřen iqebbeř wenni d ayi dd issekken,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0023_PART01.wav
REC103_SEG0023_PART02,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0023_PART02.wav,12.76,wenni i ɣa iqebřen anabi s isem n nnabi ad iṭṭef řmunet n unabi d wenni i ɣa iqebřen amseggad s isem n umseggad,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0023_PART02.wav
REC103_SEG0024,REC103,SPK009,data/processed/segments/REC103/REC103_SEG0024.wav,19.117,ad iṭṭef řmunet n umseggad wenni i ɣa iwcen i yijjen zeg ina imeẓyanen ijj n řkas n waman d asemmaḍ mɣir minzi netta d ameḥḍar inu s tidett necc ad awem iniɣ war d as tettriḥ řmunet nnes ɛemmarṣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC103/REC103_SEG0024.wav
REC104_SEG0001,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0001.wav,2.576,yasuɛ d yuḥanna amseɣḍaṣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0001.wav
REC104_SEG0002,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0002.wav,10.16,awarni řami ikemmeř yasuɛ řumur nnes i tenɛac n imeḥḍaren nnes yuyur ssenni ḥima ad isseřmed u ad ibarreḥ di tneddam nsen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0002.wav
REC104_SEG0003_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0003_PART01.wav,13.016,řami tuɣa yuḥanna ittesřa di řeḥbes x řexdayem n lmasiḥ issekk ca zeg imeḥḍaren nnes inna as ma d cek d wenni dd ɣa yasen niɣ ittxeṣṣa ad nraja ijjen nneɣni yarra dd,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0003_PART01.wav
REC104_SEG0003_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0003_PART02.wav,13.016,yasuɛ inna asen ruḥem tɛawdem i yuḥanna min tesřam d min teẓrim aqa idarɣařen ttwařan ineɛḍaben gguren d yinni di iǧa řbarṣ ttwassizdigen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0003_PART02.wav
REC104_SEG0004,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0004.wav,7.44,idehcar dewřen ttesřan imettinen ttwassnekkaren dd u řexbar aṣebḥan ittwabarraḥ i imezřaḍ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0004.wav
REC104_SEG0005,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0005.wav,13.296,sseɛd n wenni war dayi ittendrifen řami uyuren ina ibda yasuɛ issawař ak d řɣaci x yuḥanna inna min ɣar dd teffɣem ɣar řexřa maḥend ad t tẓarem,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0005.wav
REC104_SEG0006_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0006_PART01.wav,14.632,ma ɣar ijj n uɣanim issenhezza t usemmiḍ mařa lla min ɣar dd teffɣem ad t tẓarem ma ɣar ijj n bnadem s warruḍ yarḍeb xzar inni yarrḍen arruḍ iɣřan yarḍeb a,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0006_PART01.wav
REC104_SEG0006_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0006_PART02.wav,14.632,qa aten di tudrin n ujeǧid min ɣar dd teffɣem xenni maḥend ad t tẓarem ijj n unabi wah necc ad awem iniɣ aqa d ameqqran ɛad x unabi maɣar aqa d wa d wenni i xef ittwari wawař a xẓar,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0006_PART02.wav
REC104_SEG0007,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0007.wav,8.208,ad dd ssekkeɣ lmalak inu zzat i wudem nnec wenni i ɣa isswejden abrid nnec zzatek s tidett necc ad awem iniɣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0007.wav
REC104_SEG0008_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0008_PART01.wav,10.68,jar inni dd ittwaxeřqen zi temɣarin war dd iffiɣ uřa d ijj d ameqqran x yuḥanna amseɣḍaṣ waxxa amenni ameẓyan di tgeldit n ijenwan d ameqqran xas ze,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0008_PART01.wav
REC104_SEG0008_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0008_PART02.wav,10.68,g wussan n yuḥanna amseɣḍaṣ ař iḍa temmars tgeldit n ijenwan i lɛunf uca ayt n bu řexcunet arezzun tteṭṭfen tt,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0008_PART02.wav
REC104_SEG0009,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0009.wav,17.936,minzi marra inabiyyen d ccariɛa tuɣa ttnabban ař dd yas yuḥanna mařa texsem qebřem aqa wanita d iliya wenni ad dd yas wenni ɣar iǧa imezzuɣen i useǧi ad iseř,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0009.wav
REC104_SEG0010,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0010.wav,2.864,wi ak d i ɣa ssemquddeɣ jjiř a,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0010.wav
REC104_SEG0011_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0011_PART01.wav,13.82,aqa t amecnaw iḥenjiren iqqimen di řeswaq ttřaɣan x imeddukkař nsen qqaren aqa nɣennej i kenniw kenniw war tecḍiḥem aqa newta awem agejdur,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0011_PART01.wav
REC104_SEG0011_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0011_PART02.wav,13.82,uca war tecḍinem maɣar yusa dd yuḥanna war ittett war isess uca qqaren nitni dayes ijj n aryaḥ aɛfan aqa mmis n bnadem yusa dd,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0011_PART02.wav
REC104_SEG0012,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0012.wav,13.432,ittett isess uca nitni qqaren aqa din bnadem iřhef x macca d binu netta d ameddukkeř n ayt n ḍḍariba d imednab maca tiɣit tettwasegged s řexdayem nnes,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0012.wav
REC104_SEG0013,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0013.wav,3.248,řḥukm x tneddam i war yuminen,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0013.wav
REC104_SEG0014_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0014_PART01.wav,12.552,řexdenni ibda ittwebbex tineddam i di igga aṭṭas n řeɛjayeb nnes minzi nitenti war tubent ca uct xam a xurazin,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0014_PART01.wav
REC104_SEG0014_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0014_PART02.wav,12.552,uct xam a bayt ṣayda mři tuɣa ttwaggent di ṣur d ṣaydun řeɛjayeb ijehden tinni ittwaggen daykent iři aqa tubent aṭṭas zeg wami,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0014_PART02.wav
REC104_SEG0015,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0015.wav,4.816,s txancet n wecḍan d yiɣɣeḍ x izeǧifen nsent,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0015.wav
REC104_SEG0016_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0016_PART01.wav,13.048,maca necc ad awem iniɣ ad yiři řḥař i tendint n ṣur d ṣaydun ihwen zi řḥař nwem deg wass n lḥisab i cem a tandint n kafarnaḥum tenni ittwassgeɛɛden,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0016_PART01.wav
REC104_SEG0016_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0016_PART02.wav,13.048,ař ajenna ɣar řaxart i ɣar dd ɣa tehwid minzi mařa ttwaggent di sadum řeɛjayeb ijehden i dayem ittwaggen iři aqa teqqim ař ass n yiḍa maca necc ad am iniɣ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0016_PART02.wav
REC104_SEG0017,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0017.wav,6.576,ad yiři řḥař i temmurt n sadum ihwen zi řḥař nnem deg wass n lḥisab,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0017.wav
REC104_SEG0018,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0018.wav,2.064,taẓaǧit n yasuɛ,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0018.wav
REC104_SEG0019_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0019_PART01.wav,10.92,di tsaɛet nni ibda yasuɛ ad yini ḥemdeɣ cek a baba sidi n ujenna d temmurt minzi tessnuffared aya x imiɣisen d imusna,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0019_PART01.wav
REC104_SEG0019_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0019_PART02.wav,10.92,wen maca tessaregbed aya i iḥenjiren wah a baba minzi d wa d arḍa i cek marra min iǧan immewc ayi dd zi baba,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0019_PART02.wav
REC104_SEG0020_PART01,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0020_PART01.wav,10.408,uca uřa d ijj war issin tammemmit mɣir tababbat uca uřa d ijj war issin tababbat mɣir tammemmit u wi umi ixs,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0020_PART01.wav
REC104_SEG0020_PART02,REC104,SPK009,data/processed/segments/REC104/REC104_SEG0020_PART02.wav,10.408,tammemmit ad t issargeb asem dd ɣari marra kenniw inni yuḥřen d yinni yarbun ddqeř uca necc ad awem wceɣ arraḥet,/Users/mac/masterAI/tarifit_asr_tfm/data/processed/segments/REC104/REC104_SEG0020_PART02.wav
